itemID,tagID,count
8576,24,1
8576,73,1
8576,184,1
8576,192,2
8576,628,1
8576,724,1
8576,1354,1
8576,6727,1
8580,6956,1
8581,42,1
8581,11798,1
8582,18,3
8582,20,1
8582,21,1
8582,33,1
8582,47,1
8582,74,1
8582,130,1
8582,187,1
8582,191,1
8582,200,1
8582,210,2
8582,309,2
8582,321,1
8582,364,1
8582,396,5
8582,1447,1
8582,1534,1
8582,2712,1
8582,2887,1
8582,9439,1
8582,9819,1
8583,18,1
8583,187,1
8584,18,2
8584,30,1
8584,32,1
8584,39,1
8584,49,1
8584,81,1
8584,127,1
8584,130,2
8584,187,1
8584,199,1
8584,230,1
8584,275,1
8584,309,1
8584,396,5
8584,849,1
8584,1447,1
8584,1727,1
8584,2196,1
8584,5052,1
8584,6687,1
8584,9439,1
8584,9446,1
8584,9819,1
8586,16,1
8586,18,1
8586,24,1
8586,39,1
8586,74,1
8586,98,1
8586,187,3
8586,203,1
8586,210,1
8586,213,1
8586,234,1
8586,601,1
8587,18,1
8587,1846,1
8588,130,1
8588,1039,1
8588,1046,1
8588,8503,1
8589,18,10
8589,24,3
8589,39,2
8589,81,1
8589,98,1
8589,187,2
8589,195,3
8589,199,4
8589,306,1
8589,396,1
8589,730,1
8589,855,4
8589,7741,1
8589,9472,1
8589,9763,1
8589,9764,1
8589,9765,1
8589,9766,1
8590,81,1
8590,134,1
8590,185,1
8590,292,1
8590,754,1
8590,1508,1
8590,1754,1
8590,2115,1
8590,4453,1
8590,4454,1
8590,4455,1
8590,4456,1
8590,4457,1
8590,4458,1
8590,4459,1
8590,4460,1
8590,4461,1
8590,4462,1
8590,4463,1
8590,4464,1
8590,4465,1
8591,24,1
8591,73,1
8591,79,1
8591,81,1
8591,84,1
8591,127,1
8591,185,1
8591,292,2
8591,296,1
8591,364,1
8591,604,1
8591,717,1
8591,824,1
8592,24,1
8592,79,1
8592,81,1
8592,83,1
8592,127,1
8592,130,2
8592,134,3
8592,292,1
8592,526,1
8592,825,1
8592,1235,1
8592,3787,1
8592,3788,1
8592,5317,1
8592,9821,1
8592,9822,1
8592,10223,1
8592,10585,1
8592,12267,1
8592,12289,1
8593,46,1
8593,292,1
8594,25,1
8594,130,6
8594,134,6
8594,185,1
8594,192,1
8594,201,1
8594,247,2
8594,292,9
8594,408,1
8594,611,4
8594,735,2
8594,780,1
8594,1099,1
8594,1100,1
8594,1355,1
8594,6049,1
8594,8497,1
8594,8501,1
8594,8523,1
8594,11614,1
8594,12266,1
8594,12394,1
8595,81,1
8595,134,2
8595,185,2
8595,292,4
8595,12289,1
8596,13,1
8596,73,1
8596,79,3
8596,81,2
8596,185,1
8596,213,1
8596,611,1
8596,824,2
8596,2726,1
8597,13,1
8597,14,1
8597,18,1
8597,74,1
8597,79,1
8597,191,1
8598,409,1
8599,1,1
8599,91,4
8599,386,1
8599,617,1
8600,33,1
8600,184,1
8600,545,1
8600,955,1
8600,3651,1
8600,3652,1
8600,3653,1
8601,1,1
8601,191,1
8601,376,1
8605,24,1
8605,49,1
8605,102,2
8605,130,2
8605,167,2
8605,231,1
8605,285,1
8605,364,1
8605,508,1
8605,625,3
8605,640,1
8605,1734,1
8605,2887,1
8605,9731,1
8605,9944,1
8605,12287,1
8607,21,1
8607,102,1
8607,103,1
8607,181,1
8607,275,1
8607,4470,1
8607,4471,1
8607,4472,1
8607,4473,1
8607,4488,1
8607,4489,1
8607,4490,1
8608,4474,1
8608,12639,1
8608,12640,1
8609,4470,1
8609,4471,1
8610,3712,1
8611,345,1
8611,2385,1
8617,194,2
8617,198,1
8617,2217,1
8621,18,1
8621,81,1
8621,526,1
8625,81,1
8625,345,1
8625,2385,1
8625,10581,1
8626,102,1
8627,102,2
8627,103,1
8627,2385,1
8628,194,1
8628,2217,1
8629,134,1
8629,185,1
8629,8898,1
8629,8900,1
8629,8902,1
8629,8904,1
8631,21,1
8631,102,1
8631,2246,2
8633,81,1
8640,102,1
8640,103,1
8640,4470,1
8640,4471,1
8640,4473,1
8642,79,2
8645,1,1
8645,7,1
8645,89,1
8645,130,1
8645,179,1
8645,190,1
8645,615,1
8645,1365,1
8645,3704,1
8645,4496,1
8645,4497,1
8646,7,2
8646,89,1
8646,130,2
8646,1365,1
8647,89,1
8647,386,1
8647,615,1
8648,1372,1
8649,79,1
8649,81,5
8649,84,1
8649,88,1
8649,127,1
8649,130,2
8649,134,3
8649,185,2
8649,210,1
8649,216,1
8649,286,1
8649,292,2
8649,296,1
8649,364,1
8649,724,1
8649,824,1
8649,935,1
8649,1753,1
8649,2609,2
8649,2726,1
8649,5329,1
8649,6049,1
8649,6976,1
8649,8513,1
8649,9820,1
8650,184,2
8650,7996,1
8650,7999,1
8655,9430,1
8656,73,2
8656,78,1
8656,79,1
8656,81,3
8656,84,1
8656,185,1
8656,195,1
8656,352,2
8656,389,5
8656,503,1
8656,831,1
8656,1039,1
8656,1046,1
8656,1447,1
8656,1956,1
8656,4847,1
8656,4897,1
8656,5320,1
8656,7803,1
8656,8272,1
8656,10588,1
8657,11941,1
8658,73,1
8658,387,2
8658,424,1
8659,26,1
8659,78,1
8659,79,1
8659,81,1
8659,84,1
8659,6170,1
8659,6171,1
8659,10112,1
8659,10586,1
8659,10588,1
8659,10594,1
8659,10603,1
8660,73,1
8660,87,1
8660,387,3
8660,424,1
8663,73,1
8663,79,1
8663,81,1
8663,275,1
8663,6253,1
8663,6796,1
8664,1484,1
8664,9314,1
8665,49,1
8665,130,1
8665,179,1
8665,185,1
8665,1478,1
8666,185,1
8668,3,1
8668,16,1
8668,25,1
8668,179,2
8668,185,1
8668,190,1
8668,191,1
8668,195,2
8668,850,1
8668,1478,1
8668,2191,1
8668,4328,1
8668,7797,1
8668,12208,1
8670,33,1
8670,184,1
8670,3651,1
8670,3652,1
8670,3653,1
8670,3658,1
8671,18,4
8671,79,1
8671,121,1
8671,184,1
8671,187,2
8671,195,1
8671,309,1
8671,352,2
8671,1430,1
8671,5322,1
8671,6816,1
8672,33,1
8672,78,1
8672,79,1
8672,81,1
8672,191,1
8672,195,2
8672,352,1
8672,389,1
8672,391,2
8672,393,2
8672,1812,1
8672,1956,1
8672,2244,1
8672,4605,1
8672,5167,1
8673,16,2
8673,78,1
8673,275,3
8673,1463,1
8673,2195,1
8674,18,1
8674,79,1
8674,81,2
8674,199,2
8674,296,1
8674,391,1
8674,1534,1
8675,18,1
8675,42,1
8675,309,1
8675,391,1
8675,855,1
8676,13,1
8676,14,1
8676,18,2
8676,24,3
8676,74,1
8676,104,1
8676,130,2
8676,199,1
8676,213,1
8676,216,1
8676,296,5
8676,393,3
8676,499,1
8676,526,1
8676,824,1
8676,1534,1
8676,1882,1
8676,11933,1
8677,84,1
8677,1538,1
8677,4530,1
8678,18,3
8678,74,3
8678,88,5
8678,935,3
8678,1800,1
8678,1846,3
8678,3242,1
8678,9427,1
8678,9428,1
8678,9436,1
8678,9438,1
8679,296,1
8679,839,1
8679,2235,1
8680,78,1
8680,81,2
8680,195,1
8680,389,1
8680,391,3
8680,393,1
8680,1812,1
8680,2244,1
8681,180,2
8681,194,2
8681,1539,1
8682,180,1
8682,187,1
8684,178,1
8684,180,4
8688,194,1
8688,376,1
8689,13,2
8689,14,4
8689,23,4
8689,30,1
8689,299,1
8689,302,2
8689,825,1
8689,3589,1
8689,4846,1
8689,8728,1
8690,1,1
8690,76,2
8690,424,1
8690,1682,1
8690,7286,1
8691,1263,1
8692,1,1
8693,615,1
8695,76,2
8695,191,1
8695,387,2
8695,424,2
8695,547,1
8695,1682,1
8695,7286,1
8696,1,1
8696,5,6
8696,76,1
8696,546,1
8696,743,2
8696,1797,1
8697,73,2
8697,78,1
8697,127,1
8697,308,1
8697,319,2
8697,352,1
8697,356,2
8697,4116,1
8698,24,1
8698,25,1
8698,231,1
8698,308,1
8698,319,1
8698,356,1
8699,23,1
8699,27,3
8699,46,1
8699,130,1
8699,299,4
8699,1492,1
8699,6172,1
8699,8728,1
8699,8730,1
8699,8732,1
8699,12638,1
8699,12639,1
8700,18,2
8700,195,1
8700,309,1
8700,4542,1
8701,13,1
8701,127,1
8701,296,2
8701,601,1
8701,9428,1
8701,9433,1
8702,344,1
8702,9428,1
8702,9433,1
8702,9434,1
8702,9436,1
8702,9442,1
8702,9443,1
8702,9457,1
8703,33,1
8703,67,1
8703,494,1
8703,1106,1
8704,33,1
8704,81,1
8704,88,1
8704,836,1
8704,6429,1
8705,33,2
8705,67,2
8705,84,1
8705,127,1
8705,160,2
8705,483,1
8705,7760,1
8705,11935,1
8706,13,1
8706,16,1
8706,18,1
8706,74,1
8706,210,1
8706,216,1
8706,275,1
8706,306,1
8706,393,1
8706,507,1
8706,935,1
8706,1846,1
8706,4102,2
8706,9125,1
8706,9126,1
8706,9427,1
8706,9428,1
8706,9433,1
8706,9436,1
8707,24,1
8707,73,2
8707,78,3
8707,81,3
8707,130,2
8707,432,1
8707,823,1
8707,8746,1
8707,9181,1
8707,11647,1
8708,73,2
8708,78,2
8708,81,1
8708,84,1
8708,249,1
8708,432,2
8708,823,1
8708,3507,1
8709,4545,1
8710,18,1
8710,73,5
8710,78,1
8710,79,3
8710,81,8
8710,84,6
8710,108,2
8710,109,1
8710,127,2
8710,192,1
8710,432,5
8710,730,1
8710,2115,1
8710,3507,1
8710,4546,1
8710,6244,1
8710,9945,1
8711,134,1
8711,292,1
8711,7252,1
8711,12271,1
8712,432,1
8713,73,1
8713,78,2
8713,127,2
8713,432,1
8713,1109,1
8713,3507,1
8713,5994,1
8713,8213,1
8714,79,1
8714,432,1
8714,693,1
8714,823,1
8714,4371,1
8714,5514,1
8715,18,1
8715,24,1
8715,33,1
8715,79,1
8715,81,2
8715,130,1
8715,292,2
8715,370,1
8715,1026,1
8715,1044,1
8715,4847,1
8716,134,1
8716,184,1
8716,292,1
8716,2068,1
8716,3708,1
8716,8506,1
8716,12265,1
8717,184,1
8717,5424,1
8718,24,4
8718,39,2
8718,306,1
8718,601,2
8718,730,1
8718,4589,1
8718,7938,1
8718,8202,2
8720,78,1
8720,184,1
8720,481,1
8720,1645,1
8720,2938,1
8720,8302,1
8722,73,3
8722,78,1
8722,79,1
8722,99,1
8722,102,5
8722,103,1
8722,352,1
8722,829,1
8722,3673,1
8722,8047,1
8724,49,1
8724,183,1
8724,432,1
8724,825,1
8724,1252,1
8724,3773,1
8724,3810,1
8724,4549,3
8724,7644,1
8724,12265,1
8725,513,1
8725,712,1
8726,79,1
8726,177,2
8726,198,1
8726,210,1
8726,321,1
8726,370,1
8726,7533,2
8727,662,1
8727,712,1
8727,793,1
8727,4549,1
8727,9703,1
8727,12344,1
8728,73,3
8728,76,1
8728,78,1
8728,183,2
8728,387,1
8728,406,2
8728,432,2
8728,1252,1
8728,1505,1
8728,3810,1
8728,5894,1
8728,6961,1
8728,7640,1
8728,7641,1
8728,7642,1
8728,7643,1
8728,10304,1
8729,78,1
8729,185,1
8729,292,2
8729,1252,1
8729,12265,1
8730,1,1
8730,376,4
8731,194,1
8732,183,1
8732,712,1
8732,1252,1
8732,1505,1
8732,3810,1
8732,4549,1
8732,7640,1
8732,7641,1
8732,7642,1
8732,7643,1
8732,7644,1
8734,4549,1
8734,7644,1
8735,1,2
8735,2,2
8735,79,1
8735,177,1
8735,1252,1
8736,184,1
8736,541,1
8736,2489,2
8737,81,1
8737,185,1
8737,7920,1
8738,24,2
8738,73,2
8738,193,2
8738,6645,1
8738,10941,1
8741,73,1
8741,227,1
8741,1432,1
8741,8503,1
8741,8623,1
8742,49,1
8742,134,1
8742,193,1
8742,1354,1
8743,25,2
8743,72,1
8743,73,1
8743,192,4
8743,735,1
8743,1031,1
8743,1070,1
8743,1100,1
8743,1354,2
8743,2363,1
8743,2453,1
8743,3050,1
8743,6671,1
8743,9262,1
8746,4250,1
8747,78,1
8747,352,1
8747,2796,1
8747,4612,1
8747,5936,1
8747,6934,1
8747,8052,1
8747,8058,1
8747,8059,1
8748,2809,1
8748,12371,1
8749,121,1
8749,12642,1
8752,18,1
8752,33,1
8752,34,1
8752,87,1
8752,191,1
8752,1995,2
8754,191,1
8755,24,1
8755,184,1
8755,698,1
8755,724,1
8755,850,1
8755,991,1
8755,8525,1
8755,9763,1
8755,9764,1
8755,9768,1
8756,130,1
8756,292,3
8756,299,1
8756,308,1
8756,2020,1
8756,9017,1
8757,192,1
8757,4070,1
8758,24,1
8758,321,1
8758,1486,1
8758,3048,1
8758,4557,1
8758,4558,1
8758,9471,1
8759,24,1
8759,73,3
8759,134,1
8759,188,2
8759,196,2
8759,2812,1
8760,83,1
8760,545,1
8760,608,1
8761,24,1
8761,73,1
8761,109,1
8761,130,1
8761,188,1
8761,206,1
8761,781,1
8761,4676,1
8761,8258,1
8763,24,2
8763,73,1
8763,130,2
8763,134,1
8763,1097,1
8763,6900,1
8763,6928,1
8763,10247,1
8764,24,1
8766,3048,1
8767,4563,1
8767,4564,1
8768,24,2
8768,130,1
8768,167,1
8768,188,1
8768,625,1
8769,72,1
8769,73,1
8769,78,1
8769,79,1
8769,81,1
8769,84,1
8769,108,1
8769,109,1
8769,169,1
8769,170,1
8769,182,1
8769,245,1
8769,321,1
8769,352,1
8769,830,1
8769,999,1
8769,1535,1
8769,2784,1
8769,4568,1
8769,4569,1
8769,4570,1
8769,4572,1
8769,4573,1
8769,4574,1
8769,4575,1
8769,4577,1
8769,4578,1
8769,4581,1
8769,4582,1
8770,73,1
8770,78,1
8770,169,1
8770,181,1
8770,182,1
8770,321,1
8770,352,1
8770,830,1
8770,999,1
8770,2784,1
8770,4568,1
8770,4569,1
8770,4571,1
8770,4572,1
8770,4575,1
8770,4576,1
8770,4579,1
8770,4580,1
8773,73,1
8773,78,1
8773,321,1
8774,1722,1
8774,1723,1
8775,625,1
8775,1072,1
8775,1074,1
8775,2140,1
8777,39,1
8777,71,1
8777,90,1
8777,105,1
8777,309,1
8777,424,1
8779,18,2
8779,39,2
8779,90,2
8779,187,1
8779,570,1
8781,13,1
8781,18,1
8781,39,3
8781,90,6
8781,105,1
8781,187,4
8781,327,2
8781,512,1
8781,570,3
8781,640,1
8781,1351,1
8781,1735,1
8781,1835,1
8781,2887,1
8781,8013,1
8782,13,1
8782,20,1
8782,70,2
8782,309,1
8788,73,1
8788,181,1
8788,319,1
8788,346,1
8789,18,1
8789,39,6
8789,90,6
8789,105,3
8789,187,1
8789,309,1
8789,352,1
8789,570,3
8789,828,1
8789,9972,1
8790,13,1
8790,14,1
8790,16,1
8790,18,10
8790,21,1
8790,39,5
8790,74,1
8790,90,1
8790,184,1
8790,187,4
8790,309,1
8790,352,1
8790,396,1
8790,447,1
8790,570,2
8790,719,1
8790,850,1
8790,1273,1
8790,1430,1
8790,1835,1
8790,3673,1
8793,728,1
8793,2809,1
8793,12373,1
8794,72,4
8794,73,4
8794,192,5
8794,386,1
8794,735,8
8794,843,1
8794,1081,1
8794,6510,1
8795,72,1
8795,73,1
8795,192,2
8795,735,2
8795,1210,1
8795,1355,1
8795,2133,1
8795,5532,1
8796,712,1
8796,828,1
8796,4590,1
8797,828,1
8797,4589,1
8800,127,1
8800,134,2
8802,13,3
8802,14,7
8802,18,3
8802,23,4
8802,187,2
8802,191,3
8802,210,1
8802,299,1
8802,315,1
8802,541,3
8802,825,1
8802,1096,1
8802,2244,1
8802,8572,1
8802,8573,1
8802,8588,1
8802,8590,1
8802,8597,1
8802,8602,1
8802,8603,1
8802,10534,1
8802,12638,1
8802,12639,1
8803,231,1
8803,247,1
8803,625,1
8803,695,3
8803,1074,1
8803,1096,1
8803,1098,1
8803,1356,2
8803,2575,1
8803,4429,1
8803,4594,1
8803,4595,1
8803,8504,1
8804,4600,1
8805,829,1
8805,4258,1
8805,4599,1
8806,39,1
8806,98,1
8806,216,1
8806,247,3
8806,625,4
8806,695,1
8806,1074,2
8806,1099,1
8806,1355,1
8806,1549,1
8806,1550,1
8806,1551,1
8806,1552,1
8806,1553,1
8806,4429,1
8806,6802,1
8806,8238,1
8806,11687,1
8807,130,2
8807,193,1
8807,247,1
8807,695,2
8807,1355,2
8807,1356,2
8807,2133,1
8807,5329,1
8807,6628,1
8808,73,2
8808,192,1
8808,445,3
8808,829,8
8809,24,1
8809,130,1
8809,4613,1
8810,191,1
8810,195,1
8810,545,1
8810,850,1
8810,8505,1
8811,24,2
8811,193,1
8811,247,1
8811,695,1
8812,108,3
8812,695,1
8812,724,1
8812,829,1
8812,1074,1
8812,1076,2
8812,1356,2
8812,2607,1
8812,4925,1
8812,8504,1
8813,829,1
8813,4258,1
8815,83,1
8815,829,2
8815,3609,1
8815,4258,1
8815,4263,1
8816,24,1
8816,25,1
8816,213,1
8816,508,1
8816,608,1
8816,695,1
8816,1251,1
8816,2697,1
8816,10140,1
8816,10141,1
8818,24,1
8818,247,1
8818,292,1
8818,1356,1
8818,1368,1
8818,8504,1
8818,12029,1
8820,13,1
8820,85,1
8820,167,1
8820,203,1
8820,625,3
8820,735,3
8820,824,1
8820,4079,2
8821,191,1
8821,445,2
8821,829,4
8821,1344,2
8821,3609,1
8821,4261,1
8821,4598,1
8821,6824,2
8821,7474,1
8821,8899,1
8822,24,1
8822,130,1
8822,247,1
8823,25,1
8823,608,1
8823,1251,1
8823,4596,1
8823,10141,1
8826,24,1
8827,73,1
8827,8116,1
8828,184,1
8828,191,1
8829,18,1
8829,184,1
8829,187,1
8829,3651,1
8829,3652,1
8829,3653,1
8829,11757,1
8830,73,3
8830,79,2
8830,81,6
8830,84,5
8830,88,1
8830,121,1
8830,195,5
8830,292,1
8830,389,6
8830,2166,1
8830,3926,1
8830,4418,1
8830,9183,1
8831,81,1
8831,195,2
8831,296,1
8831,389,1
8831,391,1
8831,1812,1
8831,2191,1
8831,8499,1
8832,81,1
8832,84,2
8832,127,1
8832,935,3
8832,4340,1
8834,238,1
8834,319,1
8834,1970,1
8835,24,1
8835,81,1
8836,87,1
8837,83,13
8837,191,2
8837,829,2
8837,4273,2
8837,4328,1
8837,6576,4
8837,6579,1
8837,9824,1
8837,10537,1
8838,87,1
8838,821,1
8838,1995,1
8839,530,1
8839,728,1
8839,9823,1
8840,81,1
8840,84,2
8840,195,1
8840,296,1
8843,526,2
8843,545,2
8843,611,2
8844,527,2
8844,545,2
8844,978,1
8844,1041,1
8844,1548,1
8844,8503,1
8844,8517,1
8847,83,2
8847,130,2
8847,3375,1
8847,8927,1
8848,23,1
8848,130,1
8848,545,1
8848,824,1
8852,4614,1
8853,13,1
8853,14,5
8853,23,3
8853,79,1
8853,191,4
8853,292,3
8853,853,3
8853,2068,1
8853,12099,1
8854,23,2
8854,40,2
8854,4215,1
8854,4516,1
8857,1555,1
8857,1557,1
8857,1796,1
8859,545,1
8859,4614,1
8862,231,1
8862,608,1
8863,18,1
8863,167,1
8863,228,1
8863,232,1
8863,304,1
8863,640,1
8863,989,1
8863,4283,1
8863,4620,1
8864,24,1
8864,81,1
8864,292,1
8864,296,1
8864,601,1
8866,81,1
8866,84,1
8866,134,2
8866,292,2
8866,393,1
8866,2206,1
8866,3076,3
8867,296,1
8868,47,1
8868,2137,1
8868,11475,1
8870,87,2
8870,191,2
8871,24,1
8871,73,1
8871,79,1
8871,81,1
8871,130,2
8871,296,2
8871,393,1
8871,824,1
8871,836,1
8871,2146,1
8871,2235,1
8871,12288,1
8873,73,2
8873,79,1
8873,176,1
8873,180,1
8873,181,1
8873,3890,1
8876,73,1
8876,2752,1
8876,8061,1
8878,49,1
8878,184,1
8878,321,1
8878,797,1
8878,991,1
8878,7254,1
8879,352,1
8879,3145,1
8880,72,1
8880,73,3
8880,78,1
8880,79,1
8880,130,1
8881,5,1
8881,76,1
8881,385,2
8881,739,1
8881,793,1
8881,1889,1
8881,4668,1
8882,1,1
8882,2,1
8882,5,1
8882,345,1
8882,385,2
8882,4667,1
8882,4669,1
8882,4670,1
8883,304,1
8884,73,3
8884,78,2
8884,79,1
8884,127,1
8884,169,3
8884,176,1
8884,180,1
8884,182,2
8884,285,1
8884,297,1
8884,793,1
8884,2752,1
8884,8061,1
8887,130,2
8887,188,2
8887,311,2
8887,1455,1
8887,1978,1
8888,39,1
8888,188,1
8888,570,1
8888,1735,1
8888,4675,1
8888,4676,1
8896,18,2
8896,39,2
8896,90,1
8896,570,2
8901,18,1
8901,39,1
8901,187,1
8901,831,1
8904,1,1
8904,33,2
8904,2762,1
8904,3605,1
8904,7190,1
8904,7191,1
8904,7201,1
8904,8462,1
8905,6,1
8906,4680,1
8907,1,1
8907,6,1
8907,72,1
8907,177,1
8907,738,1
8908,352,1
8910,18,2
8910,39,1
8910,73,3
8910,79,3
8910,81,2
8910,347,1
8910,483,1
8910,956,1
8910,957,1
8910,958,1
8910,962,1
8912,1,1
8912,6,2
8912,18,1
8912,61,3
8912,177,3
8915,33,1
8915,62,1
8915,189,1
8916,1,2
8916,79,2
8916,134,1
8916,177,3
8916,185,1
8916,738,1
8918,81,1
8919,14,2
8919,18,1
8919,61,3
8919,79,1
8919,184,1
8919,352,1
8919,4096,1
8919,4097,1
8921,194,2
8921,1222,1
8921,2217,2
8922,194,2
8922,2217,2
8925,169,1
8926,194,1
8929,102,2
8929,550,1
8929,755,1
8929,2183,1
8930,194,4
8930,352,1
8930,376,2
8930,481,1
8930,1222,1
8930,2217,2
8931,194,2
8931,229,1
8932,194,1
8933,81,1
8933,169,1
8933,182,1
8934,181,1
8934,182,1
8934,1762,1
8934,5934,1
8935,6821,1
8936,625,4
8936,8237,1
8937,194,1
8937,352,1
8937,481,1
8937,2217,1
8940,2217,1
8943,12100,1
8945,25,1
8945,122,1
8945,181,5
8945,194,6
8945,850,1
8945,1222,3
8945,2140,1
8945,2217,5
8945,5939,1
8946,181,1
8946,194,1
8946,1278,1
8946,2217,1
8946,2495,1
8946,5939,1
8947,194,4
8947,229,1
8947,2213,1
8949,10348,1
8950,265,1
8950,3925,1
8950,3930,1
8951,194,1
8953,190,1
8953,828,1
8954,30,1
8954,82,1
8957,13,1
8957,20,1
8957,56,1
8957,73,1
8957,81,2
8957,134,1
8957,184,2
8957,306,1
8957,5848,1
8957,8728,1
8959,1943,1
8959,4396,1
8960,24,1
8960,30,2
8960,130,2
8960,4684,1
8961,184,1
8961,4396,1
8962,184,2
8962,191,1
8962,7155,1
8962,8519,1
8963,321,2
8964,78,1
8964,387,1
8964,6520,1
8965,184,1
8965,216,1
8965,1097,1
8965,4554,1
8966,73,1
8966,625,1
8966,4695,1
8968,541,1
8975,625,1
8975,735,1
8976,130,1
8976,216,1
8976,735,1
8977,13,1
8977,207,1
8977,830,1
8977,1352,1
8977,7894,1
8977,7895,1
8977,7896,1
8977,7898,1
8977,7912,1
8979,85,1
8979,625,1
8983,83,2
8983,85,1
8983,130,1
8983,625,1
8983,735,1
8983,850,1
8984,85,1
8984,12209,1
8988,24,2
8988,25,2
8988,73,2
8988,85,5
8988,184,1
8988,625,1
8988,1887,1
8988,2661,1
8988,4712,1
8988,6091,1
8988,7659,1
8988,7660,1
8989,24,1
8989,73,1
8989,85,2
8989,625,1
8989,1023,1
8989,4712,1
8990,4714,1
8991,24,3
8991,39,1
8991,167,4
8991,238,1
8991,306,1
8991,352,4
8991,354,1
8991,371,1
8991,625,2
8991,824,1
8991,839,2
8991,850,1
8991,1023,1
8991,1026,1
8991,1074,1
8991,1097,1
8991,1352,1
8991,1355,1
8991,2726,1
8991,4711,1
8991,6179,1
8991,7938,1
8991,9761,1
8992,25,2
8992,167,1
8992,371,1
8992,2139,1
8992,3145,1
8992,4711,1
8993,85,1
8993,1680,1
8993,3359,1
8993,4103,1
8993,4711,1
8993,8572,1
8993,8573,1
8993,8581,1
8993,8598,1
8993,8608,1
8993,8616,1
8994,24,1
8994,25,4
8994,72,1
8994,73,3
8994,352,1
8994,611,2
8994,1076,1
8994,1352,1
8994,11944,1
8995,25,3
8995,73,3
8995,306,1
8995,511,1
8995,830,1
8995,1447,1
8995,2006,2
8995,3496,1
8998,25,2
8998,39,1
8998,73,1
8998,85,5
8998,98,1
8998,191,1
8998,203,2
8998,625,2
8998,735,1
8998,824,1
8998,6623,1
8998,12208,1
8998,12209,1
8999,176,1
9000,88,1
9001,18,1
9001,39,1
9002,541,1
9002,1086,1
9003,311,1
9005,194,1
9007,17,1
9007,74,1
9007,321,1
9007,10489,1
9008,187,2
9008,203,2
9008,321,2
9009,74,1
9010,18,1
9011,18,2
9011,81,1
9011,104,1
9011,195,1
9011,199,1
9013,56,1
9013,159,3
9013,184,1
9013,213,1
9013,541,2
9013,799,1
9013,826,1
9013,836,1
9013,1302,1
9013,1305,1
9013,1307,1
9013,1315,1
9013,1317,1
9013,4179,1
9013,8628,1
9013,12135,1
9014,24,1
9014,305,1
9015,39,1
9015,238,1
9015,305,1
9015,1364,1
9015,3447,1
9021,321,1
9026,24,1
9026,309,1
9027,130,1
9027,188,1
9028,74,1
9028,483,1
9028,601,1
9030,124,1
9030,850,1
9030,1447,1
9030,1952,1
9032,24,4
9032,49,1
9032,130,4
9032,247,1
9032,321,2
9032,393,1
9032,1486,1
9032,2784,1
9032,8711,1
9033,24,1
9033,39,1
9033,301,1
9033,601,1
9033,4742,1
9033,4745,1
9034,24,1
9034,39,2
9034,203,1
9034,347,1
9034,601,1
9034,3173,1
9034,9819,1
9036,24,1
9036,39,1
9036,130,1
9036,188,1
9037,203,1
9037,1357,1
9039,24,1
9039,49,1
9039,301,1
9042,185,1
9042,735,1
9042,4756,1
9042,4764,1
9043,23,1
9043,27,1
9043,213,1
9043,299,2
9043,4792,1
9043,6580,1
9043,8990,1
9043,12093,1
9043,12638,1
9043,12639,1
9044,185,1
9044,292,1
9044,827,1
9044,1850,1
9045,299,1
9045,8728,1
9046,4758,1
9048,130,1
9049,185,1
9049,292,1
9050,130,1
9050,318,1
9050,6560,1
9051,73,1
9051,185,1
9051,292,1
9051,3577,1
9052,144,1
9052,292,1
9052,299,1
9052,2280,1
9053,144,1
9053,185,1
9053,4759,1
9054,292,1
9054,3577,2
9054,12641,1
9055,185,1
9055,291,1
9055,292,1
9055,3577,1
9056,83,1
9056,308,1
9056,321,1
9056,526,1
9056,9639,1
9057,185,1
9057,4748,1
9057,4750,1
9058,4761,1
9063,1,1
9063,1372,1
9065,292,1
9065,714,1
9065,735,1
9065,4746,1
9067,4763,1
9068,292,1
9068,299,1
9068,2407,1
9068,4752,1
9068,4754,1
9071,547,1
9071,3275,1
9071,4753,1
9073,185,1
9073,191,1
9073,4759,1
9076,73,2
9076,185,1
9076,3577,1
9077,238,1
9077,299,1
9077,319,1
9077,346,1
9077,2166,1
9077,3234,2
9077,6571,1
9079,24,1
9079,73,1
9079,109,1
9079,130,1
9079,184,1
9079,232,1
9079,296,1
9079,730,1
9079,1354,1
9079,1880,2
9079,2349,1
9079,5296,1
9079,5300,1
9081,81,1
9081,84,1
9081,1355,1
9082,73,1
9083,183,1
9083,1880,1
9084,134,1
9084,1753,1
9084,1880,1
9084,4811,1
9084,5818,1
9084,12362,1
9086,184,1
9087,1316,1
9089,49,1
9089,130,2
9089,139,1
9089,140,2
9089,159,2
9089,187,1
9089,315,1
9089,541,2
9089,1316,1
9089,2608,1
9089,8414,1
9089,9323,1
9093,159,1
9093,1316,1
9096,24,1
9096,130,1
9096,541,1
9098,140,1
9098,541,1
9098,4778,1
9102,130,1
9102,134,1
9102,140,1
9102,541,1
9102,7134,1
9103,140,1
9103,541,1
9103,1316,1
9105,24,1
9105,130,2
9105,140,1
9105,541,2
9108,24,1
9108,140,1
9108,159,1
9108,2664,1
9115,140,1
9115,159,1
9115,541,2
9115,1316,2
9116,24,1
9116,130,1
9116,140,1
9116,541,1
9116,1316,2
9117,33,1
9117,2385,1
9118,2246,1
9120,216,1
9120,741,1
9120,2214,1
9122,741,1
9124,103,1
9124,2183,1
9125,102,1
9125,386,1
